,0,1,2,3,4,5,6
0,77.82,10.08,6.05,0.0,2.42,1.21,2.42
1,13.79,30.54,13.3,7.39,13.3,14.29,7.39
2,20.11,16.2,18.44,8.94,7.82,26.82,1.68
3,3.28,9.84,6.56,37.7,3.28,24.04,15.3
4,18.64,25.42,12.43,9.6,14.12,16.95,2.82
5,6.25,13.46,12.98,17.79,4.81,35.1,9.62
6,9.45,2.36,3.15,23.62,2.36,21.26,37.8
