,0,1,2,3,4,5,6
0,93.28,2.55,0.94,0.0,1.48,1.34,0.4
1,10.51,71.26,3.12,2.96,8.05,3.12,0.99
2,8.19,7.64,73.93,1.68,3.17,4.1,1.3
3,1.28,5.46,7.29,74.86,2.0,4.74,4.37
4,8.1,16.01,10.55,5.65,54.43,4.52,0.75
5,3.21,8.17,10.74,8.17,6.89,60.42,2.4
6,2.89,4.72,3.67,10.5,1.84,9.19,67.19
