,0,1,2,3,4,5,6
0,98.52,0.0,1.34,0.0,0.13,0.0,0.0
1,0.0,87.52,1.31,0.49,8.37,2.3,0.0
2,0.56,3.54,83.43,2.42,1.12,8.94,0.0
3,0.0,0.55,1.46,81.24,0.18,5.65,10.93
4,0.75,21.28,3.2,1.51,72.88,0.19,0.19
5,0.0,2.88,6.57,5.93,0.32,83.81,0.48
6,0.0,0.0,0.0,13.12,0.0,1.05,85.83
