,0,1,2,3,4,5,6
0,84.54,6.32,2.42,0.4,2.55,1.21,2.55
1,12.81,40.23,6.57,5.09,17.57,10.18,7.55
2,16.57,8.19,40.22,8.19,7.45,16.57,2.79
3,3.1,3.46,7.83,51.0,2.19,16.76,15.66
4,13.75,15.07,12.99,6.03,35.59,12.43,4.14
5,4.49,9.46,6.73,14.74,4.01,51.44,9.13
6,6.04,2.1,2.62,16.27,1.31,11.29,60.37
