,0,1,2,3,4,5,6
0,96.24,0.13,2.69,0.0,0.94,0.0,0.0
1,0.33,47.95,10.18,0.99,20.85,12.48,7.22
2,6.7,9.5,43.58,5.77,12.48,20.11,1.86
3,0.0,3.28,3.1,37.7,0.36,32.6,22.95
4,1.51,22.6,19.4,0.0,54.24,1.69,0.56
5,0.0,10.74,7.85,11.38,0.8,53.85,15.38
6,0.0,2.36,0.0,27.56,1.05,22.83,46.19
