idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
11,-0.128321539891346,17.4921094442886,2.67985507853431,2.11282855819643,-0.219938695040665,18.6273850153642,2.54711988796747,2.12010060995538,-0.0315203293949324,19.0502280935364,2.50331119018944,2.09477845972575,45,44.05,346,0.44,2.47375835125352,2.45838440330855,2.5330810249206,0,5
12,-0.150220823854252,17.7995032202185,2.57457442538032,2.12126036826134,-0.193842938035639,18.4264209330093,2.45784398901346,2.10969303989419,-0.244441411008811,18.9523277894847,2.49341379909268,2.10702490336137,45,44.08,343,0.42,2.40710668441506,2.38959334131915,2.46306892788521,0,5
13,-0.307949517955005,18.8477973074607,2.43454853786191,2.08589378108138,-0.452565848584265,19.5460798220541,2.45947068060256,2.06391858746743,-0.216201918556348,18.9166582197207,2.4178197937244,2.05823230549314,45,44.11,339,0.41,2.34417887770279,2.32798619058321,2.39666331002344,0,5
14,-0.308384661368188,18.9041642721632,2.39525475510825,2.04213119257605,-0.460117050122745,18.8180729440478,2.4075703275782,2.08227264548242,-0.376525131890957,19.4461587965292,2.33370287517509,2.04696194787441,45,44.14,334,0.39,2.271001197383,2.25839646578834,2.31838107310806,0,5
15,-0.411939607166822,19.1931215595225,2.3880577756313,2.07735681203502,-0.378502158206718,18.3563047349484,2.43445073130932,2.110500534685,-0.344836212750803,18.8380293477651,2.35130138893028,2.07845541239669,45,44.17,330,0.38,2.20922068441005,2.19908896685756,2.25295432626937,0,5
16,-0.149782980440732,18.2395327576749,2.39337713461726,2.12648157366521,-0.307485256033939,19.1555743239644,2.25988296914048,2.05403763544755,-0.302740054977132,19.4304649077014,2.28641351816909,2.07618528822223,45,44.2,325,0.35,2.13638169358848,2.12503005701465,2.17169157824518,0,5
17,-0.207240449561826,19.3527274913812,2.20697073468086,2.04440821021931,-0.129355257926154,19.3796562352744,2.17710784741938,2.02040000321863,-0.159760308639441,18.1889294043123,2.30681560834705,2.0598384610101,45,44.23,319,0.34,2.06062707537778,2.04553471947939,2.09006328307475,0,5
18,-0.252552620274702,19.7732430400773,2.17946089911541,2.0385215296866,-0.207828886591357,19.4786991487908,2.1329636484606,2.0050551184932,-0.202889016555299,19.7810657463091,2.15278631992684,2.02163881838801,45,44.26,313,0.32,1.99989901792555,1.98547216036988,2.0228886452666,0,5
19,-0.370462761751212,19.6935541657554,2.01416695734884,2.02699715695064,-0.24676496004912,18.8866983645051,2.13504158633497,2.02804191478201,-0.219930271921085,19.9806783313051,2.04771380428691,2.02629011552953,45,44.29,305,0.29,1.91347656835935,1.90010268952602,1.93173183663838,0,5
20,-0.308413219122411,19.4132690242796,1.94391813177075,1.9582092255133,-0.387655529599787,20.2958064126687,1.96082966687404,1.95023811259599,-0.431851588038792,20.283367889687,1.95289378291563,1.93166741534236,45,44.32,297,0.28,1.82151580998833,1.80959454840476,1.83428170678015,0,5
21,-0.181840476555357,20.14249834648,1.82382105440363,1.94873478295443,-0.206151330914884,19.9914636586184,1.85553636638771,1.99377189384625,-0.0968925709642922,19.3716964904836,1.79156037120459,1.95667532345121,45,44.35,285,0.25,1.72359368641018,1.71443720527097,1.73477206624816,0,5
22,-0.371613497915231,20.5048087214869,1.75661583956415,1.8810608754783,-0.231034692902582,20.8431879738083,1.7518154358925,1.92023074535924,-0.0825120516717224,19.7475539440263,1.67885792365357,1.88412635733787,45,44.38,275,0.23,1.63524076439747,1.62695447955125,1.64411306747121,0,5
23,-0.161211608680763,19.8285572608977,1.64025990395337,1.85264874304632,-0.124046614172186,19.7408153988088,1.56202210428745,1.87044284225561,-0.199060444581308,21.2131522247938,1.55103295438482,1.84363384610289,45,44.41,260,0.19,1.52120266465012,1.51797180304288,1.52813451643326,0,5
24,-0.0487318410111054,19.7227330579208,1.42374113075143,1.81199896186584,-0.326434178155638,20.2961005805089,1.33600494333325,1.79580942756996,-0.171690372707213,19.6186647564341,1.38702368202658,1.77987603074701,45,44.44,242,0.17,1.38495268473188,1.38487683917057,1.3914877693711,0,5
25,-0.357820885818225,20.1066186714998,1.16805512991468,1.72125486647917,-0.134075329771237,19.7172527888368,1.1892511818482,1.77257010704578,-0.169100915843044,19.5651449945863,1.15486202213964,1.74946871180124,45,44.47,218,0.14,1.2443835129856,1.24681757561249,1.25099030116897,0,5
26,-0.189510375835436,18.1083684735289,2.86567866700996,2.21359103169609,-0.30351447467162,18.0488025157773,2.91650533503524,2.19741304703369,-0.308294724914711,18.0360974914519,2.87749788692324,2.19706135640497,47.5,46.21,377,0.61,3.12921674129553,3.10944442365464,3.16965143111895,0,5
27,-0.267261023970632,18.2007388162522,2.77625320939947,2.18050560121645,-0.495598077164831,19.3877276055683,2.72277714131836,2.18674972866159,-0.182039573904705,17.5466032718754,2.87563615544553,2.22556101011091,47.5,46.24,375,0.6,3.07873099974865,3.06153415123757,3.12001882730088,0,5
28,-0.280823263939564,17.8812738055699,2.81505601688575,2.22276453203454,-0.5335703282067,18.4337861684357,2.88118540683833,2.19707254377213,-0.277759742057631,18.4786214545786,2.82609171199428,2.2054258576486,47.5,46.27,373,0.59,3.0253534411252,3.00834863404567,3.06632335377864,0,5
29,-0.382797493572325,18.619788811771,2.80121301285452,2.21308196697743,-0.473470434209455,18.4234914050959,2.87254425286506,2.19360381368519,-0.245460913487705,18.1312500299543,2.80842857186047,2.18831210828041,47.5,46.3,371,0.57,2.98197230072664,2.96432947474565,3.02441415710358,0,5
30,-0.405971097406786,18.6608130385302,2.70564250912311,2.15566767093592,-0.284618157118383,19.1901703537219,2.72656155478717,2.18995671594917,-0.456910479254799,18.7821308725257,2.78334837276569,2.17998458740156,47.5,46.33,369,0.56,2.93461888327633,2.91800692357201,2.9788538530786,0,5
31,-0.235420076504321,18.4154298830662,2.77302963798101,2.17119944066473,-0.286308399361326,18.2341847497642,2.78685175733699,2.20312767251116,-0.434502397720875,17.8249119068036,2.94576209553464,2.21702670377262,47.5,46.36,367,0.55,2.88174717480548,2.86388243460844,2.92808605618241,0,5
32,-0.357900960736551,18.541150979423,2.69625424799869,2.12386465960553,-0.179902814761038,18.1972900282434,2.72456818084694,2.15885165027384,-0.352103925046533,18.5261652039253,2.6906707518279,2.14245269480918,47.5,46.39,365,0.54,2.83353051603515,2.81327761325844,2.88031278580385,0,5
33,-0.354887177141618,18.2775554329912,2.73676296426265,2.19597272620427,-0.376262891613632,18.4819961604899,2.69699409786103,2.15714300900021,-0.366273429945491,18.9109199825356,2.68603113055461,2.17579708485919,47.5,46.42,362,0.52,2.77619190176387,2.75681786155018,2.82280137034368,0,5
34,-0.500140811794133,18.4570747645349,2.73711653440971,2.16851360669016,-0.32272996450891,18.5557081452108,2.55630814161092,2.16135600869406,-0.337759744218786,18.5842315696971,2.61406844881828,2.15086379125339,47.5,46.45,359,0.5,2.7154298983321,2.69472455200127,2.76520354656277,0,5
35,-0.319607146055344,18.5922375258917,2.62969027415071,2.17316685685784,-0.311060220950388,18.5794385524286,2.65324309855439,2.1449063056219,-0.108364071442155,18.6668285195469,2.63329153704762,2.16567000409107,47.5,46.48,356,0.49,2.65513162264284,2.63650015390149,2.70316773786068,0,5
36,-0.486735010405647,18.7457872712554,2.6459508158652,2.14774223881023,-0.387211221417626,18.8152285357486,2.58404189200242,2.11778745392207,-0.27380344035051,18.5660333380812,2.60759649048888,2.13137701301915,47.5,46.51,354,0.48,2.60176275545605,2.58249634400221,2.65208224248934,0,5
37,-0.350532291843086,18.826556127019,2.5716203660515,2.1535276919935,-0.294948265028101,17.6451491898098,2.78045448354304,2.18169839877025,-0.440348792695854,18.835419692399,2.65762299938425,2.17645304601174,47.5,46.54,350,0.46,2.53854015545828,2.52149483536767,2.59022977222373,0,5
38,-0.470481996287041,18.9379556566373,2.47096663326541,2.10633102107446,-0.274019816848903,18.7741461341016,2.47157495698996,2.08768370616897,-0.126623134843722,18.9932153414419,2.44398887638019,2.09221528292296,47.5,46.57,347,0.43,2.47002082248639,2.45072733358932,2.52169260685854,0,5
39,-0.184309867032846,18.448584206918,2.47705419810908,2.10759415168197,-0.27729805818433,18.7366085578637,2.45860547356855,2.08293623116058,-0.0899139806052575,18.7996734499021,2.42186662741016,2.0868922594201,47.5,46.6,343,0.42,2.40045679332021,2.38413968901452,2.45213912301153,0,5
40,-0.206216669760018,18.8077667531135,2.43750199845612,2.10825164448871,-0.130553475939147,19.0217184657681,2.40665656921971,2.10913994365359,-0.175846772712416,18.8414186648003,2.40930974584922,2.12480344635754,47.5,46.63,340,0.4,2.34442023047477,2.33016899531314,2.3962776060099,0,5
41,-0.434144161434206,18.7441499409661,2.41258702818913,2.083742539791,-0.26867030353281,19.3056761317452,2.41284014832003,2.05453505529042,-0.244152099267807,18.947191472092,2.41591207336028,2.07689343786411,47.5,46.66,338,0.38,2.27375947568753,2.25237630613212,2.32261213917877,0,5
42,-0.309180482825176,18.4982555127325,2.52406065365841,2.09786687870917,-0.452646236162146,19.335647725527,2.33145267204994,2.07033631717621,-0.256691530700384,19.3648986103704,2.35471741659836,2.07027761633778,47.5,46.69,329,0.37,2.20518307440904,2.18371103034496,2.24376057696498,0,5
43,-0.303481413984853,17.9977645214947,2.41216452546107,2.07505981245963,-0.143089642399433,19.1119307304276,2.25832010284849,2.02904602076394,-0.178144919509867,19.5735821792512,2.24569752932961,2.01511283127335,47.5,46.72,325,0.37,2.14442174780169,2.12536637089804,2.17872223252048,0,5
44,-0.181046521084491,18.9503211133286,2.2324198614566,2.08932285213274,-0.143336660867222,19.6161815801807,2.17846882477451,2.03075306001979,-0.342413080924252,18.7911051322512,2.29517101537515,2.0700134838072,47.5,46.75,319,0.33,2.06578429767206,2.04699523935204,2.09253122460513,0,5
45,-0.300628294268207,19.2245238920022,2.1206313019815,2.05662653079556,-0.382753784659969,19.9136029026134,2.07589226823389,2.00678584389755,-0.339201025714618,20.082354732415,2.02446141015551,2.01402557643397,47.5,46.81,304,0.3,1.89221730343062,1.87608840186033,1.90736458841401,0,5
46,0.122934272364367,19.6161336688292,1.95315394755153,1.97326012835051,-0.050182834221946,19.7031820032304,1.92723637018905,1.93148772634077,0.00887457926318139,18.945175821398,2.05475354333249,1.98373503004006,47.5,46.84,296,0.27,1.8147694653826,1.80219653965897,1.82808496321342,0,5
47,-0.0452543250714393,20.2962393382642,1.7211845241152,1.89170205751722,-0.148751339077505,19.9912020823885,1.7676890763416,1.93207297859118,-0.174828103849817,20.2384975582618,1.77452990930144,1.92348250354149,47.5,46.87,285,0.24,1.71246174584154,1.70288423231979,1.72254453990361,0,5
48,-0.458371401068037,20.3069255364338,1.68971482751507,1.90034210140277,-0.188827262279442,20.1390258762051,1.69789235662275,1.9232916045174,-0.458727720768739,20.0988729824055,1.71742081208222,1.91350739553402,47.5,46.9,271,0.22,1.6008908148531,1.59517066095844,1.61059396135136,0,5
49,-0.134244365926255,20.5803963920866,1.56263996245251,1.87537651478305,0.0875945782425922,20.6048420174905,1.52573545438593,1.8967353395773,0.0361905497288733,19.6742488638453,1.53089489563098,1.87480764093701,47.5,46.93,257,0.2,1.50081172662279,1.4999701876563,1.508256452202,0,5
50,-0.0421539260835698,19.3138089642693,1.31464633373345,1.80842760581508,-0.13772840924004,20.8866808978231,1.3517548366426,1.7845059413327,-0.299924909260895,20.933074498395,1.36314426490516,1.81043418945559,47.5,46.96,238,0.16,1.36347218584256,1.36436662991407,1.36891886373706,0,5
51,0.0838627019859433,19.6371374636147,1.0587594139026,1.72696542241399,0.296743870006379,20.8590362060346,1.02060277129608,1.70018730816405,0.16201344313192,19.6234249787483,1.0588888024507,1.70065546371073,47.5,46.99,209,0.13,1.17012519118363,1.17269203923287,1.17533110028249,0,5
52,-0.271163634766842,18.3403507558765,2.82470840152504,2.16118829894996,-0.150430638269015,18.0510748402207,2.84545282419336,2.18857047619478,-0.383879037672418,16.8540504937594,3.12853307125353,2.24289099124839,50,48.76,375,0.59,3.09517625989108,3.07453207164161,3.13294316769558,0,5
53,-0.368562081294894,18.0128596060221,2.84111787290647,2.19392249240189,-0.356398638696295,18.2311721179562,2.85335541805974,2.17557500053608,-0.374873083233241,18.4024582134152,2.83802461491549,2.17992629157606,50,48.81,373,0.57,3.02446050449608,3.00074052085013,3.06898007647995,0,5
54,-0.185489861276909,18.3076589987868,2.74637157645876,2.15978937606508,-0.412429031862264,18.4284391867368,2.80832198416451,2.18967039382075,-0.490769098464261,18.3892852774082,2.87393840024811,2.19260141737157,50,48.84,371,0.56,2.97414226804816,2.94611593385658,3.01393177518991,0,5
55,-0.281367393908762,18.2907595888243,2.66965437721588,2.15409328778032,-0.442619605149603,18.7023323105236,2.74825938344346,2.15337926173074,-0.267431244825493,18.5477937867394,2.6964686789734,2.15287183050314,50,48.87,369,0.55,2.91525488013305,2.89318063976306,2.96089043356241,0,5
56,-0.302348349892628,18.4023578116374,2.76238179042798,2.16880945881976,-0.411245276530302,18.6405826187717,2.80674669619172,2.14654195657752,-0.293205427950301,18.6319385826999,2.75900055877906,2.15540839046941,50,48.9,366,0.54,2.87266596498759,2.84485764104442,2.91603334601726,0,5
57,-0.289091127617217,18.4391863896182,2.70729830740928,2.14350047983153,-0.536176923957879,18.9569172719562,2.70425750175667,2.14712841471372,-0.312194929906628,18.5633544996289,2.6922248696696,2.11168071296611,50,48.93,363,0.51,2.79598618769263,2.76771603476244,2.84043152984561,0,5
58,-0.303273240853369,18.6784045911818,2.64149480725972,2.12010196748084,-0.316488984700278,19.1301413943007,2.6175598402516,2.12811513290314,-0.465702737399232,19.076952362159,2.61785388729068,2.10234691170256,50,48.96,360,0.5,2.73306676590814,2.71057420163598,2.78027903215434,0,5
59,-0.338433049969756,18.6825055878601,2.61515028603454,2.15266078328568,-0.185256458483279,18.620990040155,2.64773687497272,2.14987898891138,-0.253803727987528,18.7337310683156,2.65585260907328,2.18546318101795,50,48.99,358,0.49,2.67876098605176,2.65518505279606,2.7278591082618,0,5
60,-0.223031023080391,18.5966259039384,2.60721601794928,2.09484600652707,-0.427654513105519,19.3731010440065,2.61652848590415,2.13189868621118,-0.195820720595833,16.8868279842987,2.89847280571519,2.18644724477247,50,49.02,356,0.48,2.62935522692066,2.61050914876617,2.66788182491932,0,5
61,-0.431151423998837,19.2995262200426,2.55441382272581,2.15018653217973,-0.473232249919945,19.4157084194608,2.5069142304269,2.11647758218314,-0.451147061922977,17.4415983283309,2.74224080478867,2.1857305899467,50,49.05,352,0.45,2.56556195408105,2.53895762933981,2.61230975718558,0,5
62,-0.238072426273106,19.3904014416453,2.48220799621786,2.12758015930472,-0.37653061002241,18.6513219851531,2.53703552100398,2.12347575196856,-0.221994755898831,17.1225416358922,2.807244669156,2.21082965511093,50,49.08,348,0.43,2.50168389299014,2.46893062292769,2.55037589040291,0,5
63,-0.359563839081116,18.8816507542339,2.46877087849548,2.0944906585381,-0.268047898193961,17.0558052564928,2.77296835285274,2.1365610901843,-0.385647527500259,19.1126863399015,2.48452545753047,2.08549845993217,50,49.11,345,0.42,2.44451736933955,2.4080119656814,2.49103371887799,0,5
64,-0.271790813686243,19.2576634537478,2.42711023945756,2.06887849532353,-0.348410624042675,19.24046391595,2.48449732489865,2.09741666237498,-0.307691284359262,19.4148100419741,2.42695024274067,2.06202105558063,50,49.14,340,0.4,2.37513193103523,2.33919732314253,2.41761515737036,0,5
65,-0.239762976250971,19.2586848669378,2.45655558622598,2.11060620275881,-0.364246491892492,18.6994385407308,2.56613106626734,2.13880356742067,-0.273714112399344,19.7721508449945,2.40682038334031,2.11886466135593,50,49.17,335,0.39,2.31096144937324,2.30579885855362,2.38901028637954,0,5
66,-0.103238182472005,19.5041961395469,2.30317962725076,2.06256863211459,-0.587786805223449,20.5060576576391,2.32715912737627,2.08760307763702,-0.0660516905847251,19.6336996677399,2.30395395197555,2.06899655506851,50,49.2,331,0.36,2.2182927063214,2.19462825217107,2.25371047308412,0,5
67,-0.478219644153996,18.4954610491024,2.53578173338903,2.11799521798964,-0.407338345832798,19.5705907712112,2.24425687935314,2.02917770795091,-0.508085123688566,20.041877870015,2.27731416414122,2.0480781909105,50,49.23,326,0.35,2.15710414045886,2.13321260718342,2.18680400977811,0,5
68,0.0445089215945491,19.2689433790552,2.19741539332013,2.03923593125046,-0.146762419440362,20.3700011633999,2.20952334544242,2.02579114016309,-0.00592114347679995,17.7984451029364,2.46322663668931,2.09701435725184,50,49.26,320,0.33,2.08544796091419,2.05883177845501,2.10958863635482,0,5
69,0.0220250553105072,19.5146484259617,2.14513390990737,2.03066607777001,-0.245622105071415,20.2306516927238,2.05692821486172,2.04022986807814,-0.336174694651687,20.6503213610821,2.09006039341287,2.0221430841522,50,49.29,314,0.31,1.99463659402438,1.97350261775972,2.01261293709785,0,5
70,0.000374905964151129,20.1628620988262,2.08012114124046,2.01629997674041,-0.259436128810586,18.3943745076496,2.21502919708211,2.03135700734731,-0.127345352586577,20.3448726270999,2.06824076829468,2.00428964873092,50,49.32,307,0.3,1.92872710811332,1.90713988462178,1.94060853836552,0,5
71,-0.0672461996488957,19.8479530706667,2.04941025000027,2.00750164155692,-0.141092672274237,20.3811285720955,1.97165664064193,2.01764747241386,-0.214954898467342,20.5762970866356,1.9695482966072,1.99990654881907,50,49.35,298,0.27,1.83612079974976,1.81603189839044,1.84166006155171,0,5
72,-0.301750347836626,20.4932124800792,1.88144833742927,1.97559359639561,-0.379905991607475,20.3126093277226,1.97714358244244,1.98815193124256,-0.24814854525545,19.32828043852,1.96274198862783,2.01288312938051,50,49.38,288,0.24,1.73678153542547,1.72233481206532,1.742274619595,0,5
73,-0.246444425801948,21.3863828518812,1.70000018232414,1.90643908643916,-0.0943963679552054,20.2487539834651,1.65111942959013,1.9077983520154,-0.303383573805894,20.813999422371,1.70519105797864,1.90910403446427,50,49.41,274,0.22,1.63792564755824,1.6286108457475,1.64221341738076,0,5
74,0.0923073813470776,20.6993307528051,1.57633615829378,1.88950670523402,-0.188075466776093,21.7476895634773,1.56321163450809,1.90411686877531,-0.160205349534041,21.8956290151309,1.5474197687067,1.89753170843411,50,49.44,262,0.2,1.54230795624184,1.53481129815156,1.54456577047771,0,5
75,-0.132099996937384,21.5503109197244,1.33871150520335,1.78706252943566,-0.318490176137041,20.241511323237,1.42463717041164,1.84018395653582,-0.446415588915311,21.1747372526909,1.38251337919791,1.8179655790724,50,49.47,242,0.16,1.40839348859543,1.40637969425606,1.40822914192282,0,5
76,0.0341248323118198,21.3803726580686,1.12131423366075,1.76594069913747,0.0801290612717129,21.9946347146034,1.1144873936399,1.76823864808473,0.133450015816418,22.0744101712355,1.12069878034171,1.7938636916274,50,49.5,218,0.13,1.23248030972899,1.23556504227457,1.23134756494923,0,5
77,-0.395537896030207,17.9698427444409,3.01356339195135,2.22975839503784,-0.579514884439345,18.4179741104321,2.92436319995537,2.19764325278635,-0.366978180641747,18.3267621155972,2.90587462046505,2.20185311992679,52.5,51.15,380,0.62,3.20175604641622,3.17778130493317,3.24192076384683,0,5
78,-0.327882587631294,18.2959294726268,2.84333495417085,2.18693107766196,-0.287100538660966,17.1586301836094,3.05937127993574,2.25975416079548,-0.407188138015329,18.3650364855468,2.84315167345897,2.19377967661849,52.5,51.18,378,0.6,3.15342711818843,3.12854333388805,3.19308086503929,0,5
79,-0.248364976769217,18.1128625644932,2.79243937942841,2.17499490463849,-0.258867284217464,18.2369874684849,2.85239840605853,2.2036432148561,-0.255609348535783,18.1093092933249,2.90123666327197,2.202243173509,52.5,51.21,377,0.59,3.10188245684052,3.07946462346629,3.14599305891376,0,5
80,-0.405542394683277,18.5490888131729,2.86611417510815,2.20137078815528,-0.244840475105854,18.4787625113612,2.80717823035873,2.17060114177888,-0.196324009546976,17.1759695426239,2.94371919705148,2.21068331685007,52.5,51.24,375,0.58,3.06725220169188,3.04220256492176,3.11091977031302,0,5
81,-0.216205695633034,18.2782569457911,2.75735122870836,2.19556728599339,-0.449074097968695,18.3191698099561,2.88434801601748,2.19401041204237,-0.291803159323512,17.8231550725616,3.0204704855421,2.23436480788917,52.5,51.27,373,0.56,3.01377981221762,2.98753010323744,3.05768630171034,0,5
82,-0.324718895567423,18.5673715059513,2.82102182305142,2.21663042581144,-0.362579469115193,18.3591822062936,2.86184919839381,2.19100790307738,-0.455865787239074,18.4563320449222,2.84139064452608,2.19151918204155,52.5,51.3,371,0.55,2.95813354797408,2.93305677144475,3.00552492419377,0,5
83,-0.178627330752454,18.4749028374671,2.82539705671402,2.17793133392406,-0.401889271745101,18.7914208555726,2.7796257303193,2.14382209203179,-0.181307966946475,17.4650567955806,2.91410828193272,2.18546340304017,52.5,51.33,369,0.54,2.90749775097603,2.8793889460232,2.95416543712601,0,5
84,-0.217684175109969,18.575182858596,2.67653312559725,2.13388286074674,-0.59340704375834,18.8830928198672,2.67167215846155,2.14301905688312,-0.368746754469066,18.7614382442401,2.61928492015022,2.11050746258774,52.5,51.39,365,0.51,2.81457328980561,2.78174355987699,2.86005751586695,0,5
85,-0.482307141724586,18.1890405518101,2.8628035270953,2.20116242135834,-0.35582841043318,18.573633776116,2.74649450085486,2.1582920670415,-0.399985321029867,18.788727087492,2.77202845020746,2.17193075669738,52.5,51.42,362,0.5,2.76101805720645,2.72980175887586,2.80573056760693,0,5
86,-0.255734878554696,17.942551637716,2.83241237970503,2.18309549031273,-0.0323379280055407,18.9076376708978,2.71951585967813,2.1690739721905,-0.171873662400051,18.5591766067078,2.74424950809133,2.16554306360689,52.5,51.45,360,0.48,2.71562894567667,2.68751574299704,2.76228491847698,0,5
87,-0.154837210658324,18.6310060830473,2.65015108222158,2.12054272801825,-0.333326176000479,18.8210296556112,2.69301048981257,2.14630409101558,-0.270552429255962,19.3443193409028,2.62078191958951,2.10690846565042,52.5,51.48,357,0.47,2.65165057591841,2.62684806618188,2.70345186827988,0,5
88,-0.19562447235524,18.8358103143235,2.65587569249433,2.13883742182024,-0.370616899300692,19.0691386977433,2.62476224763,2.11239187819463,-0.183101044259841,18.5887475898014,2.63953542529689,2.11715345765975,52.5,51.51,354,0.46,2.5888807587014,2.56571334849286,2.6440163800796,0,5
89,-0.177249340791514,18.6983134800089,2.59153592811277,2.13232101989941,-0.244339063168838,18.9934291979834,2.56935864878244,2.15556212134887,-0.110288973919824,19.2273486729247,2.59368019782973,2.13655469810801,52.5,51.54,351,0.44,2.52675406982753,2.50255669620863,2.57735769776551,0,5
90,-0.288430977607918,18.7715624377206,2.56740635084866,2.13874597535971,-0.0698091501586108,19.1689419313643,2.52061752656109,2.11816258656894,-0.210263048017506,19.0000991933595,2.55340100120608,2.15630845166803,52.5,51.57,348,0.43,2.48088033893388,2.44966105735032,2.52373861909604,0,5
91,-0.418932714545552,19.4362069649154,2.54391339765538,2.15438087689533,-0.100290726338702,18.7597156485817,2.48897511232626,2.10597803197774,-0.350591021870611,19.2612254706567,2.5905690066482,2.13567735387896,52.5,51.6,344,0.4,2.4193359495232,2.38304870718339,2.45807850104092,0,5
92,-0.335147032455018,19.1339956035687,2.49275356559003,2.10610802535971,-0.329080502766915,19.2374917891547,2.44189301302668,2.11008485719037,-0.382075099437176,19.2436115962026,2.48152098780493,2.10924362978348,52.5,51.63,340,0.39,2.34162463836015,2.30676552381617,2.37920019885979,0,5
93,-0.426364570087898,18.5650635450238,2.55814827045669,2.12417073752672,-0.414618827697408,19.2571432053872,2.45018849315468,2.12862169935243,-0.4047385422303,19.1529974088935,2.4409971341306,2.10806190956167,52.5,51.66,337,0.38,2.30741401292904,2.27592341681485,2.34338763567847,0,5
94,0.0768325442010299,19.2110073232597,2.36155671507544,2.06944890849438,-0.358135148355777,19.4583458234986,2.3399011079321,2.0436748021835,-0.0466271665288068,18.1053104493055,2.5726258144664,2.10395319892968,52.5,51.69,332,0.37,2.22553826893912,2.19872904275741,2.25772884916039,0,5
95,-0.343871763084643,18.2528869068305,2.52301421128581,2.10647635097478,-0.210014529000332,19.7605291424204,2.29209568784546,2.03488471257959,-0.202322160095537,19.2942390727026,2.30493673196673,2.03377180947992,52.5,51.72,327,0.35,2.151127943465,2.12531517629161,2.1969577838405,0,5
96,-0.315598597865338,19.7493171471933,2.21345532734271,2.04090867516281,-0.270944544732738,19.1841929965834,2.20794354986526,2.01954818198492,-0.155043499908938,18.2522841876055,2.32078212050976,2.05955251449799,52.5,51.75,320,0.32,2.07311162532734,2.04683992126958,2.09683875227295,0,5
